farm_id,farm_name,record_id,animal_id,date,rumination_min,eating_min,sitting_min,standing_min,coughing_count,resting_min,activity_rate,mounting_count,sniffing,heat_detection_count,sit_stand_min,data_collection_rate_pct,source_file
FARM-003,Sokoto Pastoralist Herd,7322,COW-10000424,2025-09-12,407.6762,163.9583,809.959,626.0992,4,215.111,53.299711,5,186.44037,0,1436.0582,85.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7323,COW-10000424,2025-09-14,306.2814,185.0991,837.2706,579.2968,2,280.2989,44.257155,7,196.381979,0,1416.5674,62.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7324,COW-10000424,2025-09-15,459.3765,167.3622,848.493,586.7713,3,273.5839,71.361759,8,102.571616,0,1435.2643,76.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7325,COW-10000424,2025-09-16,442.1072,199.1851,801.4801,608.8049,8,258.9949,60.023662,5,154.414168,0,1410.285,80.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7326,COW-10000424,2025-09-17,213.7384,115.5226,726.6184,705.6024,1,214.0193,71.128139,4,58.54494,0,1432.2208,80.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7327,COW-10000424,2025-09-18,219.4908,193.9747,838.6677,580.2827,0,170.4888,65.520674,8,93.027537,0,1418.9504,77.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7328,COW-10000424,2025-09-19,465.4211,161.2474,816.9429,619.7262,1,204.3957,64.453498,0,166.3902,0,1436.6691,86.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7329,COW-10000424,2025-09-20,242.3167,113.3018,779.1035,651.241,3,224.3896,79.130713,0,58.866053,0,1430.3445,78.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7330,COW-10000424,2025-09-21,222.3997,180.3502,700.3783,715.0396,6,282.904,46.628254,2,60.910684,0,1415.4179,86.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7331,COW-10000424,2025-09-22,491.9571,191.9172,665.5515,740.5142,6,250.8387,40.294981,3,141.825531,0,1406.0657,74.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7332,COW-10000424,2025-09-24,384.6748,154.0158,765.1652,642.1117,10,165.4349,62.216975,2,152.632685,0,1407.2769,83.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7333,COW-10000424,2025-09-26,333.4897,137.9438,711.1206,719.783,4,295.1769,44.624999,1,50.856787,0,1430.9036,65.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7334,COW-10000424,2025-09-27,397.2442,140.3615,784.0477,632.7979,3,191.7928,44.570761,5,69.845122,0,1416.8456,74.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7335,COW-10000424,2025-09-28,213.5425,196.5723,687.9681,739.895,7,281.316,43.340496,1,66.10962,0,1427.8631,88.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7336,COW-10000424,2025-09-29,229.0435,162.719,837.3908,576.2097,1,281.9212,40.113874,8,190.947525,0,1413.6005,61.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7337,COW-10000424,2025-09-30,475.9845,121.3544,716.7885,717.1728,4,229.0371,45.16882,5,51.121161,0,1433.9613,67.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7338,COW-10000425,2025-06-01,342.6241,176.8433,724.6,701.9868,9,228.4285,46.574508,3,91.631663,0,1426.5868,66.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7339,COW-10000425,2025-06-02,277.1853,156.4129,738.7163,667.4618,2,197.31,70.543943,6,99.554625,0,1406.1781,86.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7340,COW-10000425,2025-06-04,490.1032,91.2308,636.1489,770.3464,4,238.4419,50.218393,2,195.303345,0,1406.4953,78.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7341,COW-10000425,2025-06-05,389.174,112.6655,829.3192,617.6782,8,211.7266,56.595605,0,131.732686,0,1446.9974,86.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7342,COW-10000425,2025-06-06,409.1429,114.2206,633.3782,770.9594,3,259.2565,48.30071,0,156.20657,0,1404.3376,84.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7343,COW-10000425,2025-06-07,313.7375,178.7419,825.2517,609.4917,2,157.449,62.740594,6,131.502311,0,1434.7434,65.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7344,COW-10000425,2025-06-08,228.6502,134.1762,760.1849,640.0702,0,172.6813,43.959833,1,118.594212,0,1400.2551,61.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7345,COW-10000425,2025-06-09,417.7421,80.6531,683.7871,728.8303,0,183.0777,54.121165,2,165.180009,0,1412.6174,70.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7346,COW-10000425,2025-06-10,300.0406,136.8159,763.0068,667.0048,6,189.5915,66.227544,3,109.503534,0,1430.0116,72.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7347,COW-10000425,2025-06-11,481.8687,193.2364,730.4219,671.3851,10,163.5622,73.543117,3,150.167771,0,1401.807,88.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7348,COW-10000425,2025-06-12,476.1069,160.4298,635.4834,768.4216,3,230.3297,53.258737,7,140.064512,0,1403.905,69.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7349,COW-10000425,2025-06-13,387.1029,156.6115,823.7281,622.9205,1,268.9475,40.68065,6,197.077705,0,1446.6486,67.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7350,COW-10000425,2025-06-14,313.7889,165.9626,835.5444,577.6859,6,272.4117,42.342401,8,60.335986,0,1413.2303,86.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7351,COW-10000425,2025-06-15,239.0538,134.986,856.0394,590.6503,8,226.3832,77.500794,8,197.241837,0,1446.6897,73.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7352,COW-10000425,2025-06-16,425.5509,111.5185,752.1509,665.5114,7,222.0152,43.142685,7,136.982334,0,1417.6623,67.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7353,COW-10000425,2025-06-17,373.9206,109.5389,785.9084,644.8655,1,150.2913,41.230129,4,122.279671,0,1430.7739,74.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7354,COW-10000425,2025-06-18,339.9143,144.5343,789.0952,659.2195,0,174.3128,78.045902,1,197.070412,0,1448.3147,86.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7355,COW-10000425,2025-06-19,213.2442,172.7658,761.1609,657.308,7,229.0141,63.424993,8,171.145897,0,1418.4689,79.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7356,COW-10000425,2025-06-21,387.2826,145.3792,730.5782,711.8444,7,188.4897,76.501477,0,168.555626,0,1442.4226,85.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7357,COW-10000425,2025-06-22,440.0066,199.5408,773.6213,674.3355,2,298.5339,76.302601,6,122.186373,0,1447.9568,65.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7358,COW-10000425,2025-06-23,205.8975,170.214,739.1483,687.492,8,221.1131,40.589794,0,153.503729,0,1426.6403,87.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7359,COW-10000425,2025-06-24,391.9627,111.9886,740.4592,686.5924,0,230.9375,67.117953,2,152.906098,0,1427.0516,61.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7360,COW-10000425,2025-06-25,398.0048,134.4921,834.4354,597.2506,6,216.9768,60.899961,3,152.991564,0,1431.686,81.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7361,COW-10000425,2025-06-26,236.5874,87.5502,636.3977,767.7454,9,263.7246,61.514951,8,89.321011,0,1404.1431,90.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7362,COW-10000425,2025-06-27,314.4017,182.1127,825.8546,593.4444,7,287.0493,45.444376,1,160.303446,0,1419.299,84.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7363,COW-10000425,2025-06-28,390.369,140.809,739.6531,674.7219,9,263.7275,42.327606,8,196.627691,0,1414.375,68.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7364,COW-10000425,2025-06-29,348.6134,145.1902,846.6453,565.7508,5,246.3079,63.333337,2,157.111259,0,1412.3961,75.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7365,COW-10000425,2025-06-30,236.7032,143.0651,737.1427,685.5101,0,196.859,41.146932,3,138.97961,0,1422.6528,75.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7366,COW-10000425,2025-07-01,292.4376,111.3104,651.3424,770.5852,3,291.4346,58.204818,2,56.986504,1,1421.9276,89.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7367,COW-10000425,2025-07-02,279.3885,119.6484,785.2565,652.5158,10,206.0353,73.505968,5,156.208654,0,1437.7723,66.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7368,COW-10000425,2025-07-03,308.6641,116.5564,777.0618,633.0166,4,232.4718,64.522379,5,195.919575,0,1410.0784,80.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7369,COW-10000425,2025-07-04,331.0214,117.1477,805.5234,621.9012,6,249.3408,65.745025,7,184.330434,0,1427.4246,71.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7370,COW-10000425,2025-07-05,240.1882,124.6306,764.8468,636.5571,9,246.2578,79.238935,7,188.660106,0,1401.4039,64.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7371,COW-10000425,2025-07-06,306.5524,100.4826,851.2687,569.4405,6,262.8447,64.52792,8,177.839109,0,1420.7092,85.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7372,COW-10000425,2025-07-07,346.0483,124.99,674.0424,747.8588,0,264.7571,65.593924,2,97.370679,0,1421.9012,71.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7373,COW-10000425,2025-07-08,231.898,143.7368,644.5007,786.9543,9,178.0063,70.002157,0,160.058935,0,1431.455,90.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7374,COW-10000425,2025-07-09,397.11,144.2258,678.84,767.7182,2,232.5138,66.19463,0,175.707946,0,1446.5582,65.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7375,COW-10000425,2025-07-10,434.3358,114.4953,675.2751,767.6644,5,256.7792,54.261167,3,149.497537,0,1442.9395,61.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7376,COW-10000425,2025-07-12,485.7094,138.8508,688.7283,734.5393,7,150.6587,60.980097,3,172.367337,0,1423.2676,73.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7377,COW-10000425,2025-07-13,403.2568,192.2737,754.2006,682.9048,0,298.1414,68.673059,8,185.567152,0,1437.1054,77.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7378,COW-10000425,2025-07-14,419.8669,99.8863,722.1381,694.5679,4,215.0499,64.904087,7,179.65799,0,1416.706,80.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7379,COW-10000425,2025-07-15,365.0852,188.8078,675.6836,750.7918,10,212.5567,79.651546,6,172.015989,0,1426.4754,71.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7380,COW-10000425,2025-07-16,471.362,83.6718,682.9839,737.181,6,268.8424,40.943566,4,89.460678,0,1420.1649,69.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7381,COW-10000425,2025-07-17,284.9662,161.9023,731.3014,712.9787,5,172.9649,74.86335,8,103.133881,0,1444.2801,80.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7382,COW-10000425,2025-07-18,241.9496,138.814,744.1958,664.6406,9,150.5965,54.681614,8,142.516785,0,1408.8364,78.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7383,COW-10000425,2025-07-20,398.0549,151.8324,653.0496,749.0777,5,171.7983,52.393325,6,116.792273,0,1402.1273,62.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7384,COW-10000425,2025-07-21,326.5601,113.7927,797.8976,627.9713,10,295.3631,67.509817,8,85.329767,0,1425.8689,70.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7385,COW-10000425,2025-07-22,297.6414,86.748,809.5126,610.2514,3,150.0161,47.044067,0,79.448,0,1419.764,65.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7386,COW-10000425,2025-07-23,391.4003,109.1363,821.2629,587.2218,2,283.9534,77.882276,1,189.150796,0,1408.4847,82.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7387,COW-10000425,2025-07-24,219.2944,142.3704,796.4627,608.6327,8,159.5558,68.785155,4,122.889141,0,1405.0954,77.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7388,COW-10000425,2025-07-25,242.1749,93.6232,698.3468,710.2144,10,239.0589,42.499108,6,173.114214,0,1408.5612,66.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7389,COW-10000425,2025-07-26,304.9415,120.8744,672.0419,737.4126,10,277.2461,69.227882,0,106.407631,0,1409.4545,68.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7390,COW-10000425,2025-07-27,465.207,106.9302,702.5874,740.1271,10,184.2016,51.68389,8,132.870825,0,1442.7145,61.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7391,COW-10000425,2025-07-28,329.4631,81.4944,707.9083,731.3714,3,243.9731,75.106881,1,117.703206,0,1439.2797,75.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7392,COW-10000425,2025-07-29,293.0042,134.6053,737.1532,712.5835,0,188.4266,77.167501,0,176.056634,0,1449.7367,76.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7393,COW-10000425,2025-07-30,488.634,132.7596,837.4462,602.5495,7,207.9606,68.808311,1,85.170243,0,1439.9957,71.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7394,COW-10000425,2025-07-31,408.6652,142.5784,785.9958,636.347,8,184.5815,69.659321,8,86.791866,0,1422.3428,82.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7395,COW-10000425,2025-08-01,280.1465,199.0243,824.6628,592.0189,2,206.5418,40.922915,1,65.094524,0,1416.6817,85.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7396,COW-10000425,2025-08-02,372.2337,81.5491,719.3357,722.2728,10,273.2598,42.115415,4,97.444714,0,1441.6085,63.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7397,COW-10000425,2025-08-03,469.6844,94.4445,793.5989,640.5901,4,171.7568,70.402511,2,84.331244,0,1434.189,87.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7398,COW-10000425,2025-08-05,418.4201,147.908,741.7548,684.0552,3,266.5647,62.121106,8,99.057299,0,1425.81,80.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7399,COW-10000425,2025-08-06,247.1195,92.5424,774.958,669.0925,3,152.2561,59.019059,7,143.677795,0,1444.0505,78.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7400,COW-10000425,2025-08-07,413.1482,122.7739,815.2774,596.8452,8,223.8915,73.640942,5,191.138194,0,1412.1226,85.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7401,COW-10000425,2025-08-08,471.0487,166.3218,837.8153,607.7183,0,282.6751,61.804481,3,169.273855,0,1445.5336,88.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7402,COW-10000425,2025-08-09,416.1736,199.6302,782.1505,661.2979,10,188.2892,61.94144,6,197.245611,0,1443.4484,87.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7403,COW-10000425,2025-08-10,286.7964,193.5699,740.1887,681.0771,10,179.286,65.523686,4,128.229665,0,1421.2658,83.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7404,COW-10000425,2025-08-11,466.8371,190.9717,848.6019,580.0234,8,182.9019,61.007456,4,123.100936,0,1428.6253,65.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7405,COW-10000425,2025-08-12,318.2046,170.6769,652.4329,759.1538,4,209.5375,42.220428,2,111.502466,0,1411.5867,85.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7406,COW-10000425,2025-08-13,419.3183,161.3381,762.0153,665.0021,4,171.9777,61.195022,2,90.56496,0,1427.0174,82.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7407,COW-10000425,2025-08-14,244.3463,95.5918,733.3504,709.4803,5,241.959,78.698902,1,140.618139,0,1442.8307,87.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7408,COW-10000425,2025-08-15,368.5464,108.8954,767.4301,666.7348,10,237.2378,63.99311,7,122.91525,0,1434.1649,74.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7409,COW-10000425,2025-08-17,270.526,81.593,718.0515,720.0416,4,253.0399,59.97412,5,50.137105,0,1438.0931,71.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7410,COW-10000425,2025-08-18,422.8622,174.7191,814.4744,626.1583,9,266.5647,49.769061,1,95.985952,0,1440.6327,67.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7411,COW-10000425,2025-08-19,385.1974,169.7161,734.483,675.4268,8,204.9742,48.867753,5,61.700598,0,1409.9098,76.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7412,COW-10000425,2025-08-20,462.7999,164.8359,674.9914,730.1034,10,278.3901,49.266338,0,195.08767,0,1405.0948,67.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7413,COW-10000425,2025-08-21,305.8453,119.9012,779.2251,666.2296,3,212.2882,60.891051,6,166.106762,0,1445.4547,90.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7414,COW-10000425,2025-08-22,280.3789,164.0045,788.096,612.5599,8,171.0001,52.206624,7,147.327853,0,1400.6559,62.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7415,COW-10000425,2025-08-23,344.0014,161.8703,714.3508,703.1415,1,286.422,43.792856,1,123.400579,0,1417.4923,61.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7416,COW-10000425,2025-08-24,249.6936,149.8898,853.5935,577.6378,7,161.3009,58.411427,3,70.053076,0,1431.2313,74.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7417,COW-10000425,2025-08-25,437.6612,124.7553,815.7804,622.2321,1,197.29,40.791806,3,166.742046,0,1438.0125,65.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7418,COW-10000425,2025-08-26,430.307,95.3703,695.6969,744.1337,2,178.3851,50.201334,4,136.789606,0,1439.8306,78.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7419,COW-10000425,2025-08-27,365.9758,101.0299,688.9433,736.8673,10,277.9715,64.972986,7,109.209288,0,1425.8106,71.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7420,COW-10000425,2025-08-28,237.4505,184.1942,833.0269,573.9049,3,276.1825,59.390286,6,87.713219,0,1406.9318,84.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7421,COW-10000425,2025-08-29,282.3773,147.1378,786.705,614.8704,3,183.6618,48.692842,5,166.086447,0,1401.5754,77.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7422,COW-10000425,2025-08-30,382.1159,84.5531,805.413,617.6129,3,214.8646,44.568011,6,129.819834,0,1423.0259,85.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7423,COW-10000425,2025-08-31,311.5124,155.0157,688.9115,737.4034,5,256.5694,68.936914,2,157.685469,0,1426.3149,75.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7424,COW-10000425,2025-09-01,407.3698,122.7515,711.2729,704.948,1,216.1204,61.262152,0,60.466634,0,1416.2209,90.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7425,COW-10000425,2025-09-02,320.1093,150.3545,664.1174,754.1585,9,269.4646,69.217798,7,90.869968,0,1418.2759,74.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7426,COW-10000425,2025-09-03,415.3864,127.263,782.1783,656.6729,0,256.7291,70.891966,6,135.473829,0,1438.8512,63.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7427,COW-10000425,2025-09-04,472.2186,114.1504,766.1548,653.7671,6,181.5459,76.214096,2,59.414194,0,1419.9219,79.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7428,COW-10000425,2025-09-05,240.1837,117.3723,684.0779,756.6764,3,156.1907,75.877692,0,172.620463,0,1440.7543,87.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7429,COW-10000425,2025-09-08,432.5441,88.7655,667.5121,749.8884,8,190.0612,61.825835,6,51.149545,0,1417.4005,62.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7430,COW-10000425,2025-09-09,394.7171,146.1618,642.9328,773.5413,9,180.7046,59.975306,3,65.634573,0,1416.4741,85.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7431,COW-10000425,2025-09-10,215.0374,149.8265,855.0072,591.758,5,214.5221,51.567512,3,186.223134,0,1446.7652,77.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7432,COW-10000425,2025-09-11,226.2847,140.3528,701.7016,726.4875,3,216.957,78.628809,1,193.662308,0,1428.1891,84.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7433,COW-10000425,2025-09-12,482.3681,159.2222,845.3684,569.3957,1,170.0612,59.249099,3,194.331421,0,1414.7641,78.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7434,COW-10000425,2025-09-13,419.9623,101.6626,816.2739,588.5568,0,282.9285,41.419962,4,155.630611,0,1404.8307,64.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7435,COW-10000425,2025-09-14,212.0275,198.5516,838.8454,593.681,1,269.3311,43.672853,1,70.329208,0,1432.5264,65.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7436,COW-10000425,2025-09-15,473.8126,84.5352,770.4143,676.4068,3,275.81,66.860727,5,194.581678,0,1446.8211,68.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7437,COW-10000425,2025-09-16,315.8533,94.0005,647.5234,767.6412,0,150.5556,46.985117,4,199.365871,0,1415.1646,78.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7438,COW-10000425,2025-09-17,339.0688,137.9953,647.6172,774.5534,10,228.8638,60.548283,3,126.200263,0,1422.1706,81.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7439,COW-10000425,2025-09-18,440.1436,118.7287,824.0541,590.2516,6,167.6195,50.632648,1,130.685659,1,1414.3057,66.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7440,COW-10000425,2025-09-19,367.4513,167.4999,695.4781,753.6371,5,184.2673,63.913892,6,88.314745,0,1449.1152,74.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7441,COW-10000425,2025-09-20,277.7245,178.9893,764.3296,672.1591,8,203.5885,65.187466,6,71.910524,0,1436.4887,70.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7442,COW-10000425,2025-09-21,330.3615,191.6475,697.7099,715.2815,6,282.2588,59.534148,7,59.592972,0,1412.9914,84.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7443,COW-10000425,2025-09-22,415.5329,125.4124,772.9789,628.6707,3,223.1272,76.487047,2,83.299052,0,1401.6496,65.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7444,COW-10000425,2025-09-24,229.612,115.9582,658.4123,784.0451,1,208.3052,55.628795,5,125.125984,0,1442.4574,62.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7445,COW-10000425,2025-09-25,257.7341,162.1253,691.5461,746.0932,5,286.9474,41.027699,1,115.438,0,1437.6393,73.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7446,COW-10000425,2025-09-26,475.5133,117.741,728.7154,711.1634,1,251.5122,66.880869,4,177.502966,0,1439.8788,75.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7447,COW-10000425,2025-09-27,296.3172,105.2075,705.9094,707.9904,7,177.308,42.093921,1,83.440519,0,1413.8998,78.0,synthetic_farm_FARM-003
FARM-003,Sokoto Pastoralist Herd,7448,COW-10000425,2025-09-28,440.3478,151.8986,765.5409,643.7812,6,161.487,79.613352,8,113.631413,0,1409.3221,61.0,synthetic_farm_FARM-003
